chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr15	82422570	82555104	-	EFTUD1	EFTUD1	78	3.55E-1	Simul
chr15	82555150	82577271	+	FAM154B	FAM154B	26	4.81E-1	Simul
chr15	83205503	83209315	-	RPS17L	RPS17L	20	1.15E-3	Simul
chr15	83211950	83317612	-	CPEB1	CPEB1	46	2.04E-3	Simul
chr15	83328032	83378666	-	AP3B2	AP3B2	41	2.56704987E-4	CONVERGED
chr15	83424113	83474822	-	FSD2	FSD2	60	5.49309951E-4	CONVERGED
chr15	83478379	83503611	+	WHAMM	WHAMM	52	2.20010098E-4	CONVERGED
chr15	83509837	83654661	-	HOMER2	HOMER2	76	1.39E-2	Simul
chr15	83654958	83659809	+	FAM103A1	FAM103A1	22	3.61E-2	Simul
chr15	83657192	83680393	-	C15orf40	C15orf40	27	3.92E-2	Simul
chr15	83685173	83736106	-	BTBD1	BTBD1	33	4.57E-2	Simul
chr15	83776158	83813606	+	TM6SF1	TM6SF1	31	1.3E-1	Simul
chr15	83784319	83876770	-	HDGFRP3	HDGFRP3	38	1.59E-1	Simul
chr15	83924654	83953466	-	BNC1	BNC1	20	1.26E-1	Simul
chr15	84115979	84287495	+	SH3GL3	SH3GL3	99	4.74E-1	Simul
chr15	84322837	84708594	+	ADAMTSL3	ADAMTSL3	157	3.17E-1	Simul
chr15	85144216	85171027	+	ZSCAN2	ZSCAN2	36	2.94E-1	Simul
chr15	85185998	85197574	-	WDR73	WDR73	31	2.47E-1	Simul
chr15	85198359	85201794	-	NMB	NMB	30	2.46E-1	Simul
chr15	85212774	85259947	-	SEC11A	SEC11A	43	2.62E-1	Simul
chr15	85291865	85349659	+	ZNF592	ZNF592	40	2.55E-1	Simul
chr15	85359910	85416713	+	ALPK3	ALPK3	84	4.62E-1	Simul
chr15	85427884	85518876	+	SLC28A1	SLC28A1	119	8.31E-1	Simul
chr15	85523670	85682376	+	PDE8A	PDE8A	105	6.79E-1	Simul
chr15	85923801	86292586	+	AKAP13	AKAP13	231	5.86E-1	Simul
chr15	86302553	86338261	-	KLHL25	KLHL25	85	6.76E-1	Simul
chr15	86685226	87572283	+	AGBL1	AGBL1	503	4.71E-1	Simul
chr15	88418229	88799999	-	NTRK3	NTRK3	183	7.7E-1	Simul
chr15	89002706	89010650	-	MRPL46	MRPL46	20	2.24E-1	Simul
chr15	89010683	89022222	+	MRPS11	MRPS11	25	7.16E-2	Simul
chr15	89054789	89089906	-	DET1	DET1	42	8.13E-2	Simul
chr15	89164526	89175513	+	AEN	AEN	21	3.17E-1	Simul
chr15	89179383	89199714	+	ISG20	ISG20	23	3.62E-1	Simul
chr15	89346673	89418585	+	ACAN	ACAN	79	8.8E-1	Simul
chr15	89420518	89438857	-	HAPLN3	HAPLN3	71	8.32E-1	Simul
chr15	89441915	89456642	-	MFGE8	MFGE8	56	7.57E-1	Simul
chr15	89630689	89745591	+	ABHD2	ABHD2	88	8.85E-2	Simul
chr15	89753099	89764982	-	RLBP1	RLBP1	44	3.36E-2	Simul
chr15	89787179	89860492	+	FANCI	FANCI	50	3.97E-2	Simul
chr15	89859533	89878092	-	POLG	POLG	29	4.72E-1	Simul
chr15	89998679	90039844	-	RHCG	RHCG	42	4.88E-1	Simul
chr15	90118712	90174287	+	TICRR	TICRR	44	4.05E-1	Simul
chr15	90152019	90198682	-	KIF7	KIF7	48	4.73E-1	Simul
chr15	90207595	90222658	-	PLIN1	PLIN1	38	4.62E-1	Simul
chr15	90220994	90234014	-	PEX11A	PEX11A	36	4.93E-1	Simul
chr15	90234027	90286869	+	WDR93	WDR93	51	5.43E-1	Simul
chr15	90291891	90294541	-	MESP1	MESP1	39	5.86E-1	Simul
chr15	90303821	90321982	+	MESP2	MESP2	39	5.13E-1	Simul
chr15	90328119	90358633	-	ANPEP	ANPEP	41	4.89E-1	Simul
chr15	90373830	90437574	-	AP3S2	AP3S2	51	5.93E-1	Simul
chr15	90377539	90456114	-	C15orf38-AP3S2	C15orf38-AP3S2	51	5.57E-1	Simul
chr15	90443158	90456188	-	C15orf38	C15orf38	22	5.26E-1	Simul
chr15	90544623	90625438	+	ZNF710	ZNF710	33	4.25E-1	Simul
chr15	90626276	90645736	-	IDH2	IDH2	41	4.52E-1	Simul
chr15	90703835	90772911	+	SEMA4B	SEMA4B	66	3.56E-1	Simul
chr15	90773206	90777279	-	CIB1	CIB1	43	7.73E-1	Simul
chr15	90777039	90785315	+	GDPGP1	GDPGP1	43	7.76E-1	Simul
chr15	90792761	90808199	+	TTLL13	TTLL13	46	1.14E-1	Simul
chr15	90808890	90816463	+	NGRN	NGRN	43	1.14E-1	Simul
chr15	90890818	90892669	-	GABARAPL3	GABARAPL3	48	1E-1	Simul
chr15	90895476	90909324	+	ZNF774	ZNF774	55	8.81E-2	Simul
chr15	90931449	91045475	+	IQGAP1	IQGAP1	96	2.25E-1	Simul
chr15	91073156	91188577	+	CRTC3	CRTC3	72	2.19E-1	Simul
chr15	91260557	91358859	+	BLM	BLM	40	1.88E-3	Simul
chr15	91411821	91426688	+	FURIN	FURIN	31	2.83573632E-4	CONVERGED
chr15	91426924	91439006	+	FES	FES	32	2.78459854E-4	CONVERGED
chr15	91445447	91465814	+	MAN2A2	MAN2A2	48	3.1914794E-4	CONVERGED
chr15	91473409	91497323	+	UNC45A	UNC45A	54	5.71E-2	Simul
chr15	91474147	91475799	-	HDDC3	HDDC3	44	4.92E-2	Simul
chr15	91498099	91506349	+	RCCD1	RCCD1	55	4.27E-2	Simul
chr15	91509269	91538859	-	PRC1	PRC1	60	5.5E-2	Simul
chr15	91541645	91565833	-	VPS33B	VPS33B	61	7.01E-2	Simul
chr15	91643179	91844539	+	SV2B	SV2B	157	3.99E-1	Simul
chr15	92396924	92715665	+	SLCO3A1	SLCO3A1	234	3.72E-1	Simul
chr15	92937057	93011958	+	ST8SIA2	ST8SIA2	107	7.66E-1	Simul
chr15	93014883	93044347	+	C15orf32	C15orf32	95	7.59E-1	Simul
chr15	93160672	93353114	-	FAM174B	FAM174B	122	1.73E-1	Simul
chr15	93426525	93571237	+	CHD2	CHD2	89	1.1E-1	Simul
chr15	93586635	93632433	-	RGMA	RGMA	68	1.35E-1	Simul
chr15	93749294	93751277	+	AC112693.2	AC112693.2	24	3.15E-1	Simul
chr15	94774766	95023632	+	MCTP2	MCTP2	174	6.96E-2	Simul
chr15	96831279	96831660	-	AC016251.1	AC016251.1	45	9.69E-1	Simul
chr15	96869166	96883492	+	NR2F2	NR2F2	35	9.57E-1	Simul
chr15	97326618	97328845	+	SPATA8	SPATA8	37	8.92E-1	Simul
chr15	98462783	98517068	+	ARRDC4	ARRDC4	38	5.38E-1	Simul
chr15	98980390	99057611	-	FAM169B	FAM169B	83	6.89E-1	Simul
chr15	99192199	99507759	+	IGF1R	IGF1R	139	5.61E-1	Simul
chr15	99511458	99551024	-	PGPEP1L	PGPEP1L	64	3.56E-1	Simul
chr15	99638419	99675798	+	SYNM	SYNM	82	3.14E-1	Simul
chr15	99676527	99791428	-	TTC23	TTC23	104	1.39E-1	Simul
chr15	99791566	99930934	+	LRRC28	LRRC28	85	6.26E-2	Simul
chr15	100017369	100256671	+	MEF2A	MEF2A	139	2.12E-1	Simul
chr15	100038446	100038578	-	AC015660.1	AC015660.1	64	1.33E-1	Simul
chr15	100255901	100273766	-	LYSMD4	LYSMD4	40	3.02E-1	Simul
chr15	100255907	100258029	-	DKFZP779J2370	DKFZP779J2370	38	6.25E-1	Simul
chr15	100511793	100882210	-	ADAMTS17	ADAMTS17	193	7.46E-1	Simul
chr15	100940599	101085200	-	CERS3	CERS3	103	4.09E-1	Simul
chr15	101099573	101143435	-	LINS	LINS	70	1.68E-1	Simul
chr15	101142738	101191910	+	ASB7	ASB7	64	1.64E-1	Simul
chr15	101417918	101456831	+	ALDH1A3	ALDH1A3	48	3.03E-2	Simul
chr15	101459419	101610317	+	LRRK1	LRRK1	121	6.77E-2	Simul
chr15	101715927	101792137	-	CHSY1	CHSY1	71	2.25E-1	Simul
chr15	101811021	101817705	-	VIMP	VIMP	40	8.92E-1	Simul
chr15	101821714	101835487	-	SNRPA1	SNRPA1	48	9.83E-1	Simul
chr15	101840817	102065405	-	PCSK6	PCSK6	174	6.88E-1	Simul
chr15	102161846	102192594	-	TM2D3	TM2D3	57	4.14E-1	Simul
chr15	102193800	102264807	-	TARSL2	TARSL2	57	3.52E-1	Simul
chr15	102345901	102346876	+	OR4F6	OR4F6	7	9.74E-1	Simul
chr15	102358365	102359350	+	OR4F15	OR4F15	7	9.78E-1	Simul
chr16	96406	103628	-	POLR3K	POLR3K	11	8.66E-1	Simul
chr16	103009	107669	+	SNRNP25	SNRNP25	13	8.86E-1	Simul
chr16	108057	126354	-	RHBDF1	RHBDF1	18	8.89E-1	Simul
chr16	127005	135852	+	MPG	MPG	20	9.25E-1	Simul
chr16	134272	188859	-	NPRL3	NPRL3	24	9.67E-1	Simul
chr16	202685	204502	+	HBZ	HBZ	17	9.87E-1	Simul
chr16	203890	216767	+	HBM	HBM	19	9.91E-1	Simul
chr16	222845	223709	+	HBA2	HBA2	12	9.83E-1	Simul
chr16	226678	227521	+	HBA1	HBA1	14	9.86E-1	Simul
chr16	230451	231180	+	HBQ1	HBQ1	14	9.87E-1	Simul
chr16	238967	279462	-	LUC7L	LUC7L	22	8.21E-1	Simul
chr16	284544	319942	+	ITFG3	ITFG3	40	9.22E-1	Simul
chr16	318299	325980	-	RGS11	RGS11	37	9.16E-1	Simul
chr16	318725	333003	+	ARHGDIG	ARHGDIG	40	9.17E-1	Simul
chr16	333151	337215	+	PDIA2	PDIA2	38	9.11E-1	Simul
chr16	337439	402673	-	AXIN1	AXIN1	53	4.61E-1	Simul
chr16	417383	420527	-	MRPL28	MRPL28	29	3.28E-1	Simul
chr16	420772	437113	-	TMEM8A	TMEM8A	32	3.79E-1	Simul
chr16	446724	460367	+	NME4	NME4	25	3.41E-1	Simul
chr16	451825	462487	+	DECR2	DECR2	23	3.12E-1	Simul
chr16	475618	573011	+	RAB11FIP3	RAB11FIP3	29	3.2E-1	Simul
chr16	577716	604636	+	CAPN15	CAPN15	23	2.86E-1	Simul
chr16	610421	615528	+	C16orf11	C16orf11	22	2.34E-1	Simul
chr16	616994	634136	+	PIGQ	PIGQ	27	1.98E-1	Simul
chr16	616995	619495	+	NHLRC4	NHLRC4	22	2.2E-1	Simul
chr16	639356	679272	+	RAB40C	RAB40C	35	1.92E-1	Simul
chr16	679238	684116	+	WFIKKN1	WFIKKN1	31	1.8E-1	Simul
chr16	684428	686358	-	C16orf13	C16orf13	28	9.74E-2	Simul
chr16	691812	698474	+	FAM195A	FAM195A	28	1.16E-1	Simul
chr16	699310	717833	+	WDR90	WDR90	28	1.15E-1	Simul
chr16	718085	724174	+	RHOT2	RHOT2	21	1.02E-1	Simul
chr16	725665	728268	+	RHBDL1	RHBDL1	20	9.86E-2	Simul
chr16	730223	732870	+	STUB1	STUB1	20	1.05E-1	Simul
chr16	731670	734529	-	JMJD8	JMJD8	20	1E-1	Simul
chr16	734621	740444	-	WDR24	WDR24	20	1.04E-1	Simul
chr16	742499	755829	-	FBXL16	FBXL16	23	1.46E-1	Simul
chr16	765114	769655	+	METRN	METRN	21	1.29E-1	Simul
chr16	770580	772601	+	FAM173A	FAM173A	19	1.24E-1	Simul
chr16	772581	776954	-	CCDC78	CCDC78	20	1.52E-1	Simul
chr16	776935	785525	+	HAGHL	HAGHL	19	1.3E-1	Simul
chr16	779752	791329	-	NARFL	NARFL	21	1.38E-1	Simul
chr16	810761	818865	+	MSLN	MSLN	18	4.34E-1	Simul
chr16	819427	833370	-	MSLNL	MSLNL	22	3.52E-1	Simul
chr16	834973	838397	-	RPUSD1	RPUSD1	20	3.69E-1	Simul
chr16	838045	850737	+	CHTF18	CHTF18	24	4.2E-1	Simul
chr16	848040	850733	-	GNG13	GNG13	23	4.03E-1	Simul
chr16	855442	863861	+	PRR25	PRR25	21	3.68E-1	Simul
chr16	903633	1031318	-	LMF1	LMF1	74	2.32E-1	Simul
chr16	1031807	1036979	+	SOX8	SOX8	52	1.81E-1	Simul
chr16	1122755	1131454	+	SSTR5	SSTR5	33	3.07E-1	Simul
chr16	1140004	1146244	-	C1QTNF8	C1QTNF8	26	3.04E-1	Simul
chr16	1203240	1271771	+	CACNA1H	CACNA1H	23	4.44E-2	Simul
chr16	1271650	1275257	-	TPSG1	TPSG1	17	3.09E-2	Simul
chr16	1277271	1280214	-	TPSB2	TPSB2	17	3.16E-2	Simul
chr16	1290696	1292555	+	TPSAB1	TPSAB1	21	4.31E-2	Simul
chr16	1306059	1308532	+	TPSD1	TPSD1	17	1.57E-1	Simul
chr16	1355547	1377019	+	UBE2I	UBE2I	27	2.12E-1	Simul
chr16	1383601	1399439	+	BAIAP3	BAIAP3	21	1.52E-1	Simul
chr16	1399240	1401912	-	TSR3	TSR3	19	7.02E-1	Simul
chr16	1401923	1413352	+	GNPTG	GNPTG	21	7.38E-1	Simul
chr16	1413205	1464752	-	UNKL	UNKL	35	5.62E-1	Simul
chr16	1469744	1479345	-	C16orf91	C16orf91	31	5.38E-1	Simul
chr16	1484383	1494557	-	CCDC154	CCDC154	37	5.93E-1	Simul
chr16	1494934	1525581	-	CLCN7	CLCN7	44	6.6E-1	Simul
chr16	1535886	1538982	-	PTX4	PTX4	40	6.19E-1	Simul
chr16	1543344	1560458	+	TELO2	TELO2	51	6.74E-1	Simul
chr16	1560427	1662111	-	IFT140	IFT140	68	2.73E-1	Simul
chr16	1578688	1605581	+	TMEM204	TMEM204	40	4.87E-1	Simul
chr16	1662325	1727909	+	CRAMP1L	CRAMP1L	47	1.26E-1	Simul
chr16	1728256	1752281	+	HN1L	HN1L	36	1.12E-1	Simul
chr16	1756183	1820318	+	MAPK8IP3	MAPK8IP3	53	2.43E-1	Simul
chr16	1820286	1821731	-	NME3	NME3	31	1.53E-1	Simul
chr16	1821890	1823156	-	MRPS34	MRPS34	33	1.73E-1	Simul
chr16	1823207	1831709	+	EME2	EME2	34	1.93E-1	Simul
chr16	1826712	1843701	-	SPSB3	SPSB3	42	1.98E-1	Simul
chr16	1832901	1839192	+	NUBP2	NUBP2	36	1.8E-1	Simul
chr16	1840413	1844972	-	IGFALS	IGFALS	42	1.77E-1	Simul
chr16	1845620	1877195	-	HAGH	HAGH	68	1.95E-1	Simul
chr16	1876967	1890208	+	FAHD1	FAHD1	64	1.86E-1	Simul
chr16	1883983	1934295	-	MEIOB	MEIOB	81	2.06E-1	Simul
chr16	1961463	1968441	-	HS3ST6	HS3ST6	41	2.53E-1	Simul
chr16	1988210	1993327	-	MSRB1	MSRB1	38	4.54E-1	Simul
chr16	1993974	2007607	-	RPL3L	RPL3L	40	3.85E-1	Simul
chr16	2009508	2011976	+	NDUFB10	NDUFB10	29	3.76E-1	Simul
chr16	2012052	2014861	-	RPS2	RPS2	27	3.68E-1	Simul
chr16	2016823	2018976	+	RNF151	RNF151	28	3.82E-1	Simul
chr16	2022037	2032934	+	TBL3	TBL3	32	4.22E-1	Simul
chr16	2028917	2034193	-	NOXO1	NOXO1	28	3.73E-1	Simul
chr16	2031632	2032918	+	AC005606.1	AC005606.1	28	3.62E-1	Simul
chr16	2034207	2037750	+	GFER	GFER	28	4E-1	Simul
chr16	2039660	2044276	+	SYNGR3	SYNGR3	29	4.08E-1	Simul
chr16	2047654	2059824	-	ZNF598	ZNF598	28	3.94E-1	Simul
chr16	2059926	2070756	+	NPW	NPW	29	3.82E-1	Simul
chr16	2075356	2089027	+	SLC9A3R2	SLC9A3R2	21	3.47E-1	Simul
chr16	2089815	2097867	-	NTHL1	NTHL1	19	3.08E-1	Simul
chr16	2097465	2138716	+	TSC2	TSC2	17	3.05E-1	Simul
chr16	2138710	2185899	-	PKD1	PKD1	13	6.08E-1	Simul
chr16	2190803	2204166	+	RAB26	RAB26	14	6.7E-1	Simul
chr16	2205698	2228130	+	TRAF7	TRAF7	18	6.97E-1	Simul
chr16	2227183	2246526	-	CASKIN1	CASKIN1	22	7.54E-1	Simul
chr16	2254248	2259417	+	MLST8	MLST8	22	7.48E-1	Simul
chr16	2259253	2261951	-	BRICD5	BRICD5	20	7E-1	Simul
chr16	2261997	2264808	-	PGP	PGP	22	7.09E-1	Simul
chr16	2273566	2285743	+	E4F1	E4F1	28	7.48E-1	Simul
chr16	2285816	2288712	+	DNASE1L2	DNASE1L2	29	7.6E-1	Simul
chr16	2289395	2302301	-	ECI1	ECI1	31	7.39E-1	Simul
chr16	2303116	2318413	-	RNPS1	RNPS1	29	6.44E-1	Simul
chr16	2325881	2390747	-	ABCA3	ABCA3	29	1.48E-1	Simul
chr16	2479394	2508855	+	CCNF	CCNF	18	6.62E-2	Simul
chr16	2510080	2514964	+	C16orf59	C16orf59	10	4.82E-2	Simul
chr16	2521499	2524146	+	NTN3	NTN3	8	3.15E-2	Simul
chr16	2525146	2555735	+	TBC1D24	TBC1D24	7	3E-2	Simul
chr16	2732475	2759031	+	KCTD5	KCTD5	23	5.86E-1	Simul
chr16	2762418	2770552	-	PRSS27	PRSS27	24	6.14E-1	Simul
chr16	2802329	2822539	+	SRRM2	SRRM2	19	5.46E-1	Simul
chr16	2821414	2827298	-	TCEB2	TCEB2	20	8.15E-1	Simul
chr16	2833953	2837949	-	PRSS33	PRSS33	22	6.43E-1	Simul
chr16	2867163	2876305	+	PRSS21	PRSS21	30	4.51E-1	Simul
chr16	2880169	2888967	+	ZG16B	ZG16B	25	4.06E-1	Simul
chr16	2902727	2908171	-	PRSS22	PRSS22	31	4.42E-1	Simul
chr16	2933186	2949383	+	FLYWCH2	FLYWCH2	40	5.21E-1	Simul
chr16	2961937	3001209	+	FLYWCH1	FLYWCH1	43	5.37E-1	Simul
chr16	3013944	3018384	+	KREMEN2	KREMEN2	34	5.66E-1	Simul
chr16	3018024	3030540	-	PKMYT1	PKMYT1	32	5.16E-1	Simul
chr16	3019245	3023490	+	PAQR4	PAQR4	32	4.99E-1	Simul
chr16	3062456	3064506	+	CLDN9	CLDN9	19	5.34E-1	Simul
chr16	3064712	3070072	-	CLDN6	CLDN6	19	4.92E-1	Simul
chr16	3068445	3072384	+	TNFRSF12A	TNFRSF12A	19	5.01E-1	Simul
chr16	3072620	3074287	-	HCFC1R1	HCFC1R1	17	4.58E-1	Simul
chr16	3074027	3077756	+	THOC6	THOC6	17	4.88E-1	Simul
chr16	3077682	3086927	-	CCDC64B	CCDC64B	18	4.88E-1	Simul
chr16	3096681	3110727	+	MMP25	MMP25	22	5.51E-1	Simul
chr16	3115297	3131908	+	IL32	IL32	24	7.72E-1	Simul
chr16	3138890	3149318	-	ZSCAN10	ZSCAN10	24	7.72E-1	Simul
chr16	3162560	3170518	+	ZNF205	ZNF205	22	6.75E-1	Simul
chr16	3179777	3192806	+	ZNF213	ZNF213	28	6.79E-1	Simul
chr16	3194219	3199964	+	CASP16	CASP16	26	6.75E-1	Simul
chr16	3254246	3255188	+	OR1F1	OR1F1	35	8.12E-1	Simul
chr16	3272324	3286221	-	ZNF200	ZNF200	34	1.54E-1	Simul
chr16	3292027	3306627	-	MEFV	MEFV	34	1.25E-1	Simul
chr16	3313742	3351401	+	ZNF263	ZNF263	44	6.53E-2	Simul
chr16	3348831	3355729	-	TIGD7	TIGD7	29	4.93E-2	Simul
chr16	3355405	3368852	+	ZNF75A	ZNF75A	40	5.92E-2	Simul
chr16	3405888	3406924	+	OR2C1	OR2C1	49	6.33E-2	Simul
chr16	3421052	3422283	-	MTRNR2L4	MTRNR2L4	47	5.39E-1	Simul
chr16	3432084	3451065	-	ZSCAN32	ZSCAN32	62	5.04E-1	Simul
chr16	3451234	3459370	+	ZNF174	ZNF174	56	9E-1	Simul
chr16	3486103	3493542	-	ZNF597	ZNF597	41	8.93E-1	Simul
chr16	3493610	3536963	+	NAA60	NAA60	40	9.36E-1	Simul
chr16	3543483	3545480	-	C16orf90	C16orf90	19	8.85E-1	Simul
chr16	3550923	3589048	+	CLUAP1	CLUAP1	22	7.18E-2	Simul
chr16	3589032	3627401	-	NLRC3	NLRC3	19	5.85E-2	Simul
chr16	3631181	3661599	-	SLX4	SLX4	25	7.75E-2	Simul
chr16	3661728	3730144	+	DNASE1	DNASE1	39	1.3E-1	Simul
chr16	3701639	3767598	-	TRAP1	TRAP1	36	1.43E-1	Simul
chr16	3775054	3930727	-	CREBBP	CREBBP	33	1.57E-1	Simul
chr16	4003387	4166186	-	ADCY9	ADCY9	106	9.87E-3	Simul
chr16	4239374	4292081	-	SRL	SRL	45	1.01E-1	Simul
chr16	4307186	4323076	-	TFAP4	TFAP4	19	9.81E-1	Simul
chr16	4364761	4389598	+	GLIS2	GLIS2	18	1.67E-1	Simul
chr16	4381549	4405608	-	PAM16	PAM16	16	1.36E-1	Simul
chr16	4390251	4470495	-	CORO7-PAM16	CORO7-PAM16	31	2.12E-1	Simul
chr16	4404542	4475706	-	CORO7	CORO7	32	2.15E-1	Simul
chr16	4421848	4433529	+	VASN	VASN	18	1.4E-1	Simul
chr16	4475805	4506776	+	DNAJA3	DNAJA3	30	2.19E-1	Simul
chr16	4511680	4545764	-	NMRAL1	NMRAL1	30	1.67E-1	Simul
chr16	4524690	4560348	+	HMOX2	HMOX2	31	1.7E-1	Simul
chr16	4560675	4588829	-	CDIP1	CDIP1	25	2.06E-1	Simul
chr16	4606490	4650715	+	C16orf96	C16orf96	23	6.18E-1	Simul
chr16	4658883	4665028	-	UBALD1	UBALD1	15	7.52E-1	Simul
chr16	4666493	4740975	+	MGRN1	MGRN1	38	7.12E-1	Simul
chr16	4743694	4745860	+	NUDT16L1	NUDT16L1	30	5.24E-1	Simul
chr16	4746512	4784379	-	ANKS3	ANKS3	47	6.54E-1	Simul
chr16	4784272	4799397	+	C16orf71	C16orf71	43	5.94E-1	Simul
chr16	4798239	4817625	-	ZNF500	ZNF500	42	6.51E-1	Simul
chr16	4827669	4838522	-	SEPT12	SEPT12	42	6.47E-1	Simul
chr16	4846968	4852951	-	ROGDI	ROGDI	37	4.85E-1	Simul
chr16	4853203	4897343	-	GLYR1	GLYR1	64	5.7E-1	Simul
chr16	4896665	4932361	+	UBN1	UBN1	60	5.65E-1	Simul
chr16	4932507	5010742	-	PPL	PPL	76	4.1E-1	Simul
chr16	5008317	5069159	+	SEC14L5	SEC14L5	67	4.22E-1	Simul
chr16	5074844	5084142	-	NAGPA	NAGPA	45	3.22E-1	Simul
chr16	5083702	5137380	+	ALG1	ALG1	40	3.19E-1	Simul
chr16	5094122	5116111	-	C16orf89	C16orf89	38	3.13E-1	Simul
chr16	5134304	5147809	-	FAM86A	FAM86A	13	4.83E-1	Simul
chr16	6069094	7763340	+	RBFOX1	RBFOX1	1387	1.69E-1	Simul
chr16	8619501	8622304	-	TMEM114	TMEM114	34	2.7E-1	Simul
chr16	8715539	8740081	+	METTL22	METTL22	50	5.53E-1	Simul
chr16	8768421	8878432	+	ABAT	ABAT	98	8.53E-1	Simul
chr16	8874240	8891505	-	TMEM186	TMEM186	51	6.64E-1	Simul
chr16	8882679	8943188	+	PMM2	PMM2	74	2.36E-1	Simul
chr16	8946798	8962866	-	CARHSP1	CARHSP1	41	1.45E-1	Simul
chr16	8985950	9058371	-	USP7	USP7	56	1.59E-1	Simul
chr16	9185504	9215497	+	C16orf72	C16orf72	37	5.86E-2	Simul
chr16	9852375	10276611	-	GRIN2A	GRIN2A	373	7.35E-1	Simul
chr16	10420290	10577495	+	ATF7IP2	ATF7IP2	52	4.01E-1	Simul
chr16	10622278	10674555	-	EMP2	EMP2	69	1.075E-1	Simul
chr16	10721357	10788802	-	TEKT5	TEKT5	89	1.1E-1	Simul
chr16	10837642	10863208	+	NUBP1	NUBP1	34	5.17E-1	Simul
chr16	10854775	10912651	-	TVP23A	TVP23A	38	1.15E-3	Simul
chr16	10971054	11026079	+	CIITA	CIITA	43	1.5E-3	Simul
chr16	11022747	11036317	-	DEXI	DEXI	37	1.99E-3	Simul
chr16	11038344	11276046	+	CLEC16A	CLEC16A	161	1.72E-1	Simul
chr16	11343475	11445619	+	RMI2	RMI2	106	1E-3	Simul
chr16	11348261	11350036	-	SOCS1	SOCS1	53	1.13E-3	Simul
chr16	11361604	11363390	-	TNP2	TNP2	50	8.46140797E-4	CONVERGED
chr16	11367143	11367452	-	PRM3	PRM3	51	6.52017051E-4	CONVERGED
chr16	11369495	11370337	-	PRM2	PRM2	53	9.6581827E-4	CONVERGED
chr16	11374692	11375207	-	PRM1	PRM1	52	9.25516016E-4	CONVERGED
chr16	11641852	11730237	-	LITAF	LITAF	58	3.48E-3	Simul
chr16	11762269	11773015	+	SNN	SNN	43	2.02E-3	Simul
chr16	11772935	11836734	-	TXNDC11	TXNDC11	58	3.02E-3	Simul
chr16	11844441	11891123	-	ZC3H7A	ZC3H7A	38	1.09E-2	Simul
chr16	11929055	11945442	-	RSL1D1	RSL1D1	25	1.54E-2	Simul
chr16	11961984	12009939	-	GSPT1	GSPT1	27	1.64E-2	Simul
chr16	12058963	12061925	+	TNFRSF17	TNFRSF17	29	3.22E-2	Simul
chr16	12070593	12668146	+	SNX29	SNX29	408	2.07E-1	Simul
chr16	12756918	12897874	-	CPPED1	CPPED1	116	7.18E-1	Simul
chr16	12995476	13334272	+	SHISA9	SHISA9	192	9.47E-1	Simul
chr16	14014013	14046202	+	ERCC4	ERCC4	49	5.86E-1	Simul
chr16	14165177	14360630	+	MKL2	MKL2	65	8.05E-1	Simul
chr16	14529557	14726585	-	PARN	PARN	35	4.49E-1	Simul
chr16	14564841	14565054	+	AC092291.2	AC092291.2	9	2.19E-1	Simul
chr16	14726671	14763093	+	BFAR	BFAR	7	7.45E-1	Simul
chr16	14766404	14788526	-	PLA2G10	PLA2G10	3	7.24E-1	Simul
chr16	15068447	15233196	+	PDXDC1	PDXDC1	17	2.28E-2	Simul
chr16	15131709	15149921	-	NTAN1	NTAN1	17	2.41E-2	Simul
chr16	15153878	15188174	-	RRN3	RRN3	17	2.83E-2	Simul
chr16	15489610	15507125	+	MPV17L	MPV17L	19	8.69E-1	Simul
chr16	15528151	15718885	+	C16orf45	C16orf45	57	1.71E-1	Simul
chr16	15688242	15737023	-	KIAA0430	KIAA0430	28	6.71E-2	Simul
chr16	15737123	15820210	+	NDE1	NDE1	48	1.2E-1	Simul
chr16	15797028	15950890	-	MYH11	MYH11	103	3.16E-1	Simul
chr16	15959576	15982482	-	FOPNL	FOPNL	45	2.01E-1	Simul
chr16	16043433	16236931	+	ABCC1	ABCC1	192	5.16E-1	Simul
chr16	16242784	16317379	-	ABCC6	ABCC6	47	7.66E-1	Simul
chr16	16326351	16388668	+	NOMO3	NOMO3	9	3.76E-1	Simul
chr16	17195625	17564738	-	XYLT1	XYLT1	190	9.37E-1	Simul
chr16	18792616	18801705	-	RPS15A	RPS15A	24	7.06E-2	Simul
chr16	18802990	18813000	-	ARL6IP1	ARL6IP1	39	8.5E-2	Simul
chr16	18816174	18937776	-	SMG1	SMG1	53	1.3E-1	Simul
chr16	18995255	19075264	+	TMC7	TMC7	33	9.42E-1	Simul
chr16	19078920	19091417	+	COQ7	COQ7	19	9.24E-1	Simul
chr16	19125253	19132946	+	ITPRIPL2	ITPRIPL2	18	6.97E-1	Simul
chr16	19179292	19279652	+	SYT17	SYT17	72	3.57E-1	Simul
chr16	19297060	19333467	+	CLEC19A	CLEC19A	84	6.24E-1	Simul
chr16	19421817	19510435	+	TMC5	TMC5	69	5.97E-1	Simul
chr16	19513014	19533467	-	GDE1	GDE1	45	3.18E-1	Simul
chr16	19535132	19564730	+	CCP110	CCP110	52	3.5E-1	Simul
chr16	19566561	19718115	+	C16orf62	C16orf62	93	5.35E-1	Simul
