chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr19	30155962	30166364	+	PLEKHF1	PLEKHF1	67	9.41E-1	Simul
chr19	30191720	30206364	-	C19orf12	C19orf12	80	9.47E-1	Simul
chr19	30302804	30315215	+	CCNE1	CCNE1	62	7.19E-1	Simul
chr19	30414550	30506611	+	URI1	URI1	110	8.21E-1	Simul
chr19	30719196	31204445	+	ZNF536	ZNF536	433	6.46E-3	Simul
chr19	31640361	31640757	+	AC020952.1	AC020952.1	60	9.52E-1	Simul
chr19	31765850	31840453	-	TSHZ3	TSHZ3	167	5.93E-1	Simul
chr19	32836499	32878573	+	ZNF507	ZNF507	78	1.96E-1	Simul
chr19	32896448	32976801	+	DPY19L3	DPY19L3	126	1.5E-1	Simul
chr19	33071973	33078358	+	PDCD5	PDCD5	98	9.27E-1	Simul
chr19	33087912	33167503	-	ANKRD27	ANKRD27	133	8.67E-1	Simul
chr19	33166312	33169206	+	RGS9BP	RGS9BP	69	6.74E-1	Simul
chr19	33182866	33204702	+	NUDT19	NUDT19	58	7.99E-1	Simul
chr19	33210658	33320483	+	TDRD12	TDRD12	134	9.97E-1	Simul
chr19	33321414	33360672	-	SLC7A9	SLC7A9	133	9.72E-1	Simul
chr19	33369901	33462897	-	CEP89	CEP89	165	9.83E-1	Simul
chr19	33463114	33469128	+	C19orf40	C19orf40	71	9.81E-1	Simul
chr19	33469498	33555794	-	RHPN2	RHPN2	130	9.94E-1	Simul
chr19	33571785	33621448	+	GPATCH1	GPATCH1	112	8.22E-1	Simul
chr19	33622995	33666701	+	WDR88	WDR88	98	6.82E-1	Simul
chr19	33668508	33698694	+	LRP3	LRP3	81	6.53E-1	Simul
chr19	33699569	33716756	-	SLC7A10	SLC7A10	87	4.67E-1	Simul
chr19	33790839	33793470	-	CEBPA	CEBPA	71	4.16E-1	Simul
chr19	33864235	33873592	+	CEBPG	CEBPG	95	9.28E-1	Simul
chr19	33877855	34012700	-	PEPD	PEPD	206	9.96E-1	Simul
chr19	34112860	34264414	+	CHST8	CHST8	159	9.27E-1	Simul
chr19	34286837	34306668	+	KCTD15	KCTD15	63	3.89E-1	Simul
chr19	34663408	34720420	+	LSM14A	LSM14A	100	7.95E-1	Simul
chr19	34745441	34846491	+	KIAA0355	KIAA0355	109	1.56E-1	Simul
chr19	34850384	34893061	+	GPI	GPI	64	9.74E-2	Simul
chr19	34895288	34917073	+	PDCD2L	PDCD2L	45	5.25E-1	Simul
chr19	34919256	34960853	+	UBA2	UBA2	57	6.53E-1	Simul
chr19	34971873	34997258	+	WTIP	WTIP	59	7.6E-1	Simul
chr19	35084233	35166604	-	SCGB2B2	SCGB2B2	135	5.79E-1	Simul
chr19	35168543	35177302	+	ZNF302	ZNF302	86	4.49E-1	Simul
chr19	35225059	35233777	+	ZNF181	ZNF181	77	5.21E-1	Simul
chr19	35248980	35264134	-	ZNF599	ZNF599	81	6.2E-1	Simul
chr19	35417806	35436074	+	ZNF30	ZNF30	70	3.85E-1	Simul
chr19	35447257	35454953	-	ZNF792	ZNF792	57	4E-1	Simul
chr19	35485687	35517375	+	GRAMD1A	GRAMD1A	71	5.62E-1	Simul
chr19	35521587	35531352	+	SCN1B	SCN1B	62	8.47E-1	Simul
chr19	35531409	35557475	+	HPN	HPN	73	4.93E-1	Simul
chr19	35596872	35598141	+	AC020907.1	AC020907.1	83	5.08E-1	Simul
chr19	35606731	35615228	+	FXYD3	FXYD3	95	5.71E-1	Simul
chr19	35615416	35633355	-	LGI4	LGI4	98	5.3E-1	Simul
chr19	35629711	35634013	+	FXYD1	FXYD1	85	4.82E-1	Simul
chr19	35634153	35645204	+	FXYD7	FXYD7	98	5.11E-1	Simul
chr19	35645632	35660786	+	FXYD5	FXYD5	108	9.42E-1	Simul
chr19	35715702	35719632	-	FAM187B	FAM187B	99	6.91E-1	Simul
chr19	35739232	35758867	+	LSR	LSR	107	5.86E-1	Simul
chr19	35759880	35770724	+	USF2	USF2	92	5.52E-1	Simul
chr19	35771618	35776046	+	HAMP	HAMP	75	5.26E-1	Simul
chr19	35783027	35804707	+	MAG	MAG	87	6.46E-1	Simul
chr19	35810163	35838258	+	CD22	CD22	88	7.05E-1	Simul
chr19	35842444	35843367	+	FFAR1	FFAR1	80	9.27E-1	Simul
chr19	35849361	35851387	+	FFAR3	FFAR3	80	9.42E-1	Simul
chr19	35861830	35863855	+	GPR42	GPR42	77	9.26E-1	Simul
chr19	35934808	35942669	+	FFAR2	FFAR2	102	4.47E-1	Simul
chr19	35978225	35986460	-	KRTDAP	KRTDAP	97	4.75E-1	Simul
chr19	35988121	36004560	-	DMKN	DMKN	104	4.35E-1	Simul
chr19	36014268	36019253	-	SBSN	SBSN	92	5.58E-1	Simul
chr19	36024313	36036218	+	GAPDHS	GAPDHS	89	5.89E-1	Simul
chr19	36036496	36038428	+	TMEM147	TMEM147	74	5.95E-1	Simul
chr19	36040944	36054560	-	ATP4A	ATP4A	74	5.76E-1	Simul
chr19	36103645	36116251	+	HAUS5	HAUS5	60	2.89E-1	Simul
chr19	36119931	36128588	+	RBM42	RBM42	55	2.71E-1	Simul
chr19	36132646	36135773	+	ETV2	ETV2	50	5.17E-2	Simul
chr19	36139124	36149763	+	COX6B1	COX6B1	49	4.95E-2	Simul
chr19	36157714	36169367	+	UPK1A	UPK1A	50	4.44E-2	Simul
chr19	36195428	36207940	+	ZBTB32	ZBTB32	55	4.6E-2	Simul
chr19	36208920	36229779	+	KMT2B	KMT2B	64	4.87E-2	Simul
chr19	36230057	36233354	-	IGFLR1	IGFLR1	56	3.66E-2	Simul
chr19	36233364	36236346	-	U2AF1L4	U2AF1L4	56	4.11E-2	Simul
chr19	36236014	36237911	+	PSENEN	PSENEN	55	8.98E-2	Simul
chr19	36239261	36245420	+	LIN37	LIN37	56	9.53E-2	Simul
chr19	36245468	36248980	-	HSPB6	HSPB6	54	3.04E-1	Simul
chr19	36249043	36261930	+	C19orf55	C19orf55	57	3.44E-1	Simul
chr19	36265433	36279724	+	ARHGAP33	ARHGAP33	57	3.68E-1	Simul
chr19	36290889	36304201	-	PRODH2	PRODH2	40	2.99E-1	Simul
chr19	36316865	36360189	-	NPHS1	NPHS1	28	4.93E-1	Simul
chr19	36346762	36358011	+	KIRREL2	KIRREL2	12	3.11E-1	Simul
chr19	36358800	36370693	+	APLP1	APLP1	10	3.14E-1	Simul
chr19	36378554	36393205	-	NFKBID	NFKBID	8	2.35E-1	Simul
chr19	36393381	36395279	+	HCST	HCST	8	2.3E-2	Simul
chr19	36395302	36399197	-	TYROBP	TYROBP	8	2.49E-2	Simul
chr19	36426259	36436669	+	LRFN3	LRFN3	23	6.91E-2	Simul
chr19	36486089	36487220	+	SDHAF1	SDHAF1	39	8.08E-2	Simul
chr19	36494208	36499695	-	SYNE4	SYNE4	42	7.74E-2	Simul
chr19	36500021	36505141	-	ALKBH6	ALKBH6	41	2.71E-1	Simul
chr19	36505561	36524245	-	CLIP3	CLIP3	48	2.6E-1	Simul
chr19	36525886	36545664	-	THAP8	THAP8	55	8E-1	Simul
chr19	36545782	36596008	+	WDR62	WDR62	61	8.76E-1	Simul
chr19	36602103	36604613	+	OVOL3	OVOL3	39	4.04E-1	Simul
chr19	36604611	36606248	-	POLR2I	POLR2I	39	4.12E-1	Simul
chr19	36605190	36616849	+	TBCB	TBCB	46	4.41E-1	Simul
chr19	36630476	36641255	+	CAPNS1	CAPNS1	48	7.2E-2	Simul
chr19	36641823	36643771	-	COX7A1	COX7A1	41	5.98E-2	Simul
chr19	36673187	36737159	-	ZNF565	ZNF565	63	4.6E-2	Simul
chr19	36705503	36729676	+	ZNF146	ZNF146	58	3.87E-2	Simul
chr19	36827161	36870101	-	ZFP14	ZFP14	52	7.2E-2	Simul
chr19	36874021	36909558	-	ZFP82	ZFP82	57	1.15E-1	Simul
chr19	36936020	36980804	-	ZNF566	ZNF566	61	3.05E-2	Simul
chr19	37001596	37019562	-	ZNF260	ZNF260	60	3.41E-2	Simul
chr19	37025675	37096178	-	ZNF529	ZNF529	78	2.85E-2	Simul
chr19	37095718	37119499	+	ZNF382	ZNF382	55	1.93E-1	Simul
chr19	37128093	37157755	-	ZNF461	ZNF461	52	6.21E-1	Simul
chr19	37178513	37218603	+	ZNF567	ZNF567	60	4.54E-1	Simul
chr19	37205284	37263727	-	ZNF850	ZNF850	66	1.73E-1	Simul
chr19	37308329	37341689	-	ZNF790	ZNF790	55	8.46E-2	Simul
chr19	37341262	37403931	+	ZNF345	ZNF345	86	9.74E-2	Simul
chr19	37379025	37407193	-	ZNF829	ZNF829	79	8.48E-2	Simul
chr19	37407230	37489602	+	ZNF568	ZNF568	171	1.09E-1	Simul
chr19	37498758	37621216	+	ZNF420	ZNF420	171	7.64E-2	Simul
chr19	37597635	37663643	-	ZNF585A	ZNF585A	73	3.11E-2	Simul
chr19	37672480	37709055	-	ZNF585B	ZNF585B	59	3.73E-2	Simul
chr19	37708827	37734828	+	ZNF383	ZNF383	31	3.3E-2	Simul
chr19	37803738	37860267	+	HKR1	HKR1	53	5.83E-2	Simul
chr19	37861962	37883968	+	ZNF527	ZNF527	53	5.5E-2	Simul
chr19	37902056	37960177	-	ZNF569	ZNF569	70	6.24E-2	Simul
chr19	37958486	37976260	+	ZNF570	ZNF570	44	2.76E-1	Simul
chr19	37997840	38039664	+	ZNF793	ZNF793	71	2.39E-2	Simul
chr19	38042307	38104998	+	ZNF540	ZNF540	87	8.53E-3	Simul
chr19	38045683	38085673	-	ZNF571	ZNF571	77	8.43E-3	Simul
chr19	38104649	38183238	-	ZFP30	ZFP30	95	6.63E-3	Simul
chr19	38158651	38183223	-	ZNF781	ZNF781	61	1.3E-2	Simul
chr19	38187263	38210691	-	ZNF607	ZNF607	50	1.38E-2	Simul
chr19	38226733	38307940	-	ZNF573	ZNF573	86	9.08E-3	Simul
chr19	38375462	38397317	-	WDR87	WDR87	72	3.73E-2	Simul
chr19	38397867	38699012	+	SIPA1L3	SIPA1L3	268	1.05E-1	Simul
chr19	38701645	38720354	-	DPF1	DPF1	54	4.94E-1	Simul
chr19	38734674	38783254	+	SPINT2	SPINT2	62	5.28E-1	Simul
chr19	38741876	38747231	-	PPP1R14A	PPP1R14A	50	5.06E-1	Simul
chr19	38794800	38795649	+	C19orf33	C19orf33	40	3.01E-1	Simul
chr19	38795752	38807913	-	YIF1B	YIF1B	45	3.11E-1	Simul
chr19	38810483	38819660	+	KCNK6	KCNK6	39	5.4E-1	Simul
chr19	38826414	38861589	+	CATSPERG	CATSPERG	43	7.14E-1	Simul
chr19	38865175	38874464	+	PSMD8	PSMD8	33	7.08E-1	Simul
chr19	38874904	38878722	-	GGN	GGN	29	7.06E-1	Simul
chr19	38879060	38886881	+	SPRED3	SPRED3	31	7.12E-1	Simul
chr19	38893774	38899728	+	FAM98C	FAM98C	34	7.45E-1	Simul
chr19	38899694	38916945	-	RASGRP4	RASGRP4	41	8.07E-1	Simul
chr19	38924338	39078204	+	RYR1	RYR1	87	5.38E-2	Simul
chr19	39078280	39109522	-	MAP4K1	MAP4K1	43	2E-1	Simul
chr19	39109734	39127595	+	EIF3K	EIF3K	41	1.49E-1	Simul
chr19	39138288	39222223	+	ACTN4	ACTN4	106	2.05E-1	Simul
chr19	39220826	39260544	-	CAPN12	CAPN12	88	2.73E-1	Simul
chr19	39261610	39264132	-	LGALS7	LGALS7	47	3.33E-1	Simul
chr19	39279850	39282389	+	LGALS7B	LGALS7B	48	2.32E-1	Simul
chr19	39292310	39304004	-	LGALS4	LGALS4	51	1.95E-1	Simul
chr19	39306061	39322645	-	ECH1	ECH1	53	2.17E-1	Simul
chr19	39327027	39342987	-	HNRNPL	HNRNPL	51	2.36E-1	Simul
chr19	39358469	39368919	-	RINL	RINL	60	2.49E-1	Simul
chr19	39369196	39390502	-	SIRT2	SIRT2	59	2.37E-1	Simul
chr19	39390339	39399533	+	NFKBIB	NFKBIB	52	6.89E-1	Simul
chr19	39405905	39440495	-	SARS2	SARS2	72	2.57E-1	Simul
chr19	39421187	39423802	+	MRPS12	MRPS12	52	2.25E-1	Simul
chr19	39432043	39466550	-	FBXO17	FBXO17	67	2.21E-1	Simul
chr19	39481353	39523425	-	FBXO27	FBXO27	93	2.32E-1	Simul
chr19	39574552	39602133	+	PAPL	PAPL	112	5.25E-1	Simul
chr19	39616409	39673456	+	PAK4	PAK4	96	8.45E-1	Simul
chr19	39687600	39692524	+	NCCRP1	NCCRP1	48	9.4E-1	Simul
chr19	39693470	39694906	-	SYCN	SYCN	48	9.5E-1	Simul
chr19	39734245	39735646	-	IFNL3	IFNL3	42	1E0	Simul
chr19	39759153	39760732	+	IFNL2	IFNL2	32	9.35E-1	Simul
chr19	39786964	39789313	+	IFNL1	IFNL1	31	9.5E-1	Simul
chr19	39797207	39805976	-	LRFN1	LRFN1	31	9.09E-1	Simul
chr19	39818992	39833012	-	GMFG	GMFG	29	8.17E-1	Simul
chr19	39833035	39876350	+	SAMD4B	SAMD4B	55	5.58E-1	Simul
chr19	39876491	39881835	-	PAF1	PAF1	49	5.31E-1	Simul
chr19	39881942	39891277	+	MED29	MED29	55	5.5E-1	Simul
chr19	39897452	39900052	+	ZFP36	ZFP36	54	5.37E-1	Simul
chr19	39903224	39919054	+	PLEKHG2	PLEKHG2	60	5.28E-1	Simul
chr19	39923846	39926588	-	RPS16	RPS16	61	5.42E-1	Simul
chr19	39926795	39967310	+	SUPT5H	SUPT5H	75	2.15E-1	Simul
chr19	39930211	39932082	+	AC011500.1	AC011500.1	61	4.54E-1	Simul
chr19	39971051	39984422	+	TIMM50	TIMM50	54	1.61E-1	Simul
chr19	39989534	39999121	+	DLL3	DLL3	54	1.54E-1	Simul
chr19	40005752	40011326	+	SELV	SELV	58	1.9E-1	Simul
chr19	40021629	40023494	-	EID2B	EID2B	59	1.72E-1	Simul
chr19	40028889	40030870	-	EID2	EID2	72	1.45E-1	Simul
chr19	40093163	40098116	+	LGALS13	LGALS13	95	5.62E-1	Simul
chr19	40146533	40151287	+	LGALS16	LGALS16	93	8.32E-1	Simul
chr19	40194945	40200084	+	LGALS14	LGALS14	122	7.41E-1	Simul
chr19	40221889	40228668	-	CLC	CLC	142	3.02E-1	Simul
chr19	40315989	40324841	-	DYRK1B	DYRK1B	89	6.83E-1	Simul
chr19	40325097	40337054	-	FBL	FBL	79	6E-1	Simul
chr19	40353962	40440533	-	FCGBP	FCGBP	93	3.57E-1	Simul
chr19	40476911	40487348	+	PSMC4	PSMC4	27	3.05E-1	Simul
chr19	40490040	40523514	+	ZNF546	ZNF546	30	2.46E-1	Simul
chr19	40534166	40562116	-	ZNF780B	ZNF780B	25	1.29E-1	Simul
chr19	40575058	40596845	-	ZNF780A	ZNF780A	23	1.29E-1	Simul
chr19	40697650	40721482	+	MAP3K10	MAP3K10	39	4.54E-2	Simul
chr19	40721964	40724306	-	TTC9B	TTC9B	32	3.31E-2	Simul
chr19	40728114	40732597	-	CNTD2	CNTD2	32	3.67E-2	Simul
chr19	40736223	40791443	-	AKT2	AKT2	49	3.91E-2	Simul
chr19	40825442	40854434	-	C19orf47	C19orf47	56	2.97E-1	Simul
chr19	40854362	40886346	+	PLD3	PLD3	59	3.11E-1	Simul
chr19	40885177	40896094	-	HIPK4	HIPK4	47	3.17E-1	Simul
chr19	40899674	40919273	-	PRX	PRX	45	2.98E-1	Simul
chr19	40927498	40931932	-	SERTAD1	SERTAD1	30	2.08E-1	Simul
chr19	40946750	40950612	-	SERTAD3	SERTAD3	29	2.32E-1	Simul
chr19	40953695	40971747	-	BLVRB	BLVRB	39	3.49E-1	Simul
chr19	40972147	41082370	+	SPTBN4	SPTBN4	77	4.39E-1	Simul
chr19	41082756	41097305	+	SHKBP1	SHKBP1	42	4.36E-1	Simul
chr19	41098788	41135725	+	LTBP4	LTBP4	49	5.4E-1	Simul
chr19	41172595	41196877	-	NUMBL	NUMBL	46	8.8E-1	Simul
chr19	41197433	41224112	-	ADCK4	ADCK4	54	8.67E-1	Simul
chr19	41223007	41246765	+	ITPKC	ITPKC	62	3E-1	Simul
chr19	41246760	41257458	-	C19orf54	C19orf54	54	2.69E-1	Simul
chr19	41256541	41271294	+	SNRPA	SNRPA	60	2.64E-1	Simul
chr19	41277552	41283395	+	MIA	MIA	55	2.83E-1	Simul
chr19	41284120	41302847	+	RAB4B	RAB4B	63	3.48E-1	Simul
chr19	41304900	41314338	+	EGLN2	EGLN2	57	3.18E-1	Simul
chr19	41349442	41356352	-	CYP2A6	CYP2A6	59	7.62E-1	Simul
chr19	41381343	41388657	-	CYP2A7	CYP2A7	70	7.59E-1	Simul
chr19	41497203	41524303	+	CYP2B6	CYP2B6	114	3.75E-1	Simul
chr19	41594376	41602100	+	CYP2A13	CYP2A13	66	6.3E-1	Simul
chr19	41620336	41634271	+	CYP2F1	CYP2F1	61	8.51E-1	Simul
chr19	41698953	41713444	+	CYP2S1	CYP2S1	43	2.69E-2	Simul
chr19	41725107	41767671	+	AXL	AXL	63	2.73E-2	Simul
chr19	41768400	41813503	+	HNRNPUL1	HNRNPUL1	62	5.27E-1	Simul
chr19	41807491	41859816	-	TGFB1	TGFB1	66	9.64E-1	Simul
chr19	41816093	41830788	+	CCDC97	CCDC97	47	9.3E-1	Simul
chr19	41856815	41889988	+	TMEM91	TMEM91	67	9.79E-1	Simul
chr19	41860325	41870078	-	B9D2	B9D2	51	9.82E-1	Simul
chr19	41884214	41930910	+	BCKDHA	BCKDHA	69	9.3E-1	Simul
chr19	41892278	41903384	-	EXOSC5	EXOSC5	62	8.99E-1	Simul
chr19	41931263	41934635	-	B3GNT8	B3GNT8	61	8.7E-1	Simul
chr19	41937222	41946622	-	ATP5SL	ATP5SL	67	8.8E-1	Simul
chr19	41949062	41950670	+	C19orf69	C19orf69	63	8.93E-1	Simul
chr19	42055885	42093197	+	CEACAM21	CEACAM21	90	6.45E-1	Simul
chr19	42125343	42133442	-	CEACAM4	CEACAM4	77	6.14E-1	Simul
chr19	42177234	42210895	-	CEACAM7	CEACAM7	101	5.69E-1	Simul
chr19	42212503	42233718	+	CEACAM5	CEACAM5	91	6.95E-1	Simul
chr19	42254884	42276113	+	CEACAM6	CEACAM6	76	6.81E-1	Simul
chr19	42300368	42315591	+	CEACAM3	CEACAM3	49	5.59E-1	Simul
chr19	42341147	42348760	-	LYPD4	LYPD4	45	3.71E-1	Simul
chr19	42348805	42356401	+	DMRTC2	DMRTC2	43	3.08E-1	Simul
chr19	42363987	42376994	+	RPS19	RPS19	35	3.16E-1	Simul
chr19	42381189	42385439	+	CD79A	CD79A	31	3.07E-1	Simul
chr19	42387227	42434302	+	ARHGEF1	ARHGEF1	37	3.61E-1	Simul
chr19	42460832	42463542	-	RABAC1	RABAC1	17	4.4E-1	Simul
chr19	42470733	42501649	-	ATP1A3	ATP1A3	22	1.29E-1	Simul
chr19	42502472	42573650	-	GRIK5	GRIK5	23	1.1E-1	Simul
chr19	42572628	42585701	+	ZNF574	ZNF574	13	8.67E-2	Simul
chr19	42590262	42700737	-	POU2F2	POU2F2	33	1.25E-1	Simul
chr19	42702749	42724292	-	DEDD2	DEDD2	20	1.07E-1	Simul
chr19	42724422	42732353	+	ZNF526	ZNF526	15	9.41E-2	Simul
chr19	42734337	42746777	-	GSK3A	GSK3A	15	8.72E-2	Simul
chr19	42746926	42749125	+	AC006486.1	AC006486.1	14	9.61E-2	Simul
chr19	42751723	42759309	-	ERF	ERF	16	9.93E-2	Simul
chr19	42772688	42799949	+	CIC	CIC	18	1.66E-2	Simul
chr19	42801184	42807698	-	PAFAH1B3	PAFAH1B3	18	1.56E-2	Simul
chr19	42806249	42814973	+	PRR19	PRR19	19	1.52E-2	Simul
chr19	42817476	42829214	+	TMEM145	TMEM145	23	1.54E-2	Simul
chr19	42829760	42882921	+	MEGF8	MEGF8	31	1.98E-2	Simul
chr19	42891170	42894439	-	CNFN	CNFN	22	6.97E-2	Simul
chr19	42905658	42931578	-	LIPE	LIPE	25	6.4E-2	Simul
chr19	42932439	42947200	-	CXCL17	CXCL17	21	6.13E-2	Simul
chr19	43011455	43065386	-	CEACAM1	CEACAM1	35	1.92E-1	Simul
chr19	43084392	43099207	-	CEACAM8	CEACAM8	32	1.61E-1	Simul
chr19	43225789	43244721	-	PSG3	PSG3	41	2.43E-1	Simul
chr19	43256837	43359843	-	PSG8	PSG8	64	3.93E-1	Simul
chr19	43370615	43383974	-	PSG1	PSG1	50	7.03E-1	Simul
chr19	43406230	43423715	-	PSG6	PSG6	54	3.85E-1	Simul
chr19	43511807	43530664	-	PSG11	PSG11	61	4.58E-1	Simul
chr19	43568362	43587197	-	PSG2	PSG2	60	1.79E-1	Simul
chr19	43670407	43690688	-	PSG5	PSG5	83	1.85E-1	Simul
chr19	43696853	43711451	-	PSG4	PSG4	65	7.91E-1	Simul
chr19	43715942	43773682	-	PSG9	PSG9	91	8.77E-1	Simul
chr19	43857810	43867480	+	CD177	CD177	35	1.83E-1	Simul
chr19	43905647	43922763	+	TEX101	TEX101	49	2.36E-1	Simul
chr19	43964938	43969812	-	LYPD3	LYPD3	58	6.51E-1	Simul
chr19	43979105	44009087	-	PHLDB3	PHLDB3	72	6.65E-1	Simul
chr19	44010870	44031396	-	ETHE1	ETHE1	77	5.7E-1	Simul
chr19	44029648	44040282	+	ZNF575	ZNF575	73	5.38E-1	Simul
chr19	44047191	44084625	-	XRCC1	XRCC1	90	5.68E-1	Simul
chr19	44080951	44088116	+	PINLYP	PINLYP	78	4.76E-1	Simul
chr19	44088520	44100287	-	IRGQ	IRGQ	81	4.77E-1	Simul
chr19	44100543	44105309	+	ZNF576	ZNF576	79	5.06E-1	Simul
chr19	44100768	44118649	+	SRRM5	SRRM5	96	4.59E-1	Simul
chr19	44111370	44124026	-	ZNF428	ZNF428	92	4.53E-1	Simul
chr19	44126519	44143991	-	CADM4	CADM4	94	5.67E-1	Simul
chr19	44150246	44174699	-	PLAUR	PLAUR	100	5.94E-1	Simul
chr19	44220161	44224173	+	IRGC	IRGC	71	5.93E-1	Simul
chr19	44235300	44259142	-	SMG9	SMG9	88	1.51E-1	Simul
chr19	44270684	44285409	-	KCNN4	KCNN4	83	4.21E-2	Simul
chr19	44300080	44331358	-	LYPD5	LYPD5	132	4.28E-2	Simul
chr19	44331443	44353307	+	ZNF283	ZNF283	128	3.33E-2	Simul
chr19	44376514	44405537	-	ZNF404	ZNF404	136	2.62E-2	Simul
chr19	44416780	44439430	-	ZNF45	ZNF45	94	1.88E-1	Simul
chr19	44455374	44471861	+	ZNF221	ZNF221	113	1.81E-1	Simul
chr19	44472013	44502477	+	ZNF155	ZNF155	117	1.5E-1	Simul
chr19	44507099	44518078	+	ZNF230	ZNF230	96	1.38E-1	Simul
chr19	44529493	44537265	+	ZNF222	ZNF222	90	1.11E-1	Simul
chr19	44555519	44572144	+	ZNF223	ZNF223	84	9.57E-2	Simul
chr19	44576296	44593766	+	ZNF284	ZNF284	81	1.178E-1	Simul
chr19	44598491	44612479	+	ZNF224	ZNF224	72	8.98E-1	Simul
chr19	44616333	44637027	+	ZNF225	ZNF225	65	9.09E-1	Simul
chr19	44645709	44663156	+	ZNF234	ZNF234	57	8.73E-1	Simul
chr19	44669225	44682534	+	ZNF226	ZNF226	38	8.47E-1	Simul
chr19	44711699	44741421	+	ZNF227	ZNF227	54	8.82E-1	Simul
chr19	44732881	44809199	-	ZNF235	ZNF235	99	8.6E-1	Simul
chr19	44754317	44779470	+	ZNF233	ZNF233	66	8.85E-1	Simul
chr19	44830707	44871377	-	ZNF112	ZNF112	121	2.69E-1	Simul
chr19	44886458	44905774	-	ZNF285	ZNF285	130	3.2E-1	Simul
chr19	44921684	44952766	-	ZNF229	ZNF229	154	3.6E-1	Simul
chr19	44979853	45004576	-	ZNF180	ZNF180	169	5.94E-1	Simul
chr19	45116939	45140081	+	IGSF23	IGSF23	61	1.08E-1	Simul
chr19	45147097	45166850	+	PVR	PVR	69	1.2E-1	Simul
chr19	45165544	45187631	+	CEACAM19	CEACAM19	60	1.33E-1	Simul
chr19	45202420	45213986	+	CEACAM16	CEACAM16	44	1.23E-1	Simul
chr19	45250961	45263301	+	BCL3	BCL3	30	4.2E-1	Simul
chr19	45281125	45303891	+	CBLC	CBLC	37	4.67E-1	Simul
chr19	45312327	45324673	+	BCAM	BCAM	44	4.87E-1	Simul
chr19	45349431	45392485	+	PVRL2	PVRL2	66	5.84E-1	Simul
chr19	45393825	45406946	+	TOMM40	TOMM40	60	2.81E-1	Simul
chr19	45409010	45412650	+	APOE	APOE	62	2.78E-1	Simul
chr19	45417503	45422606	+	APOC1	APOC1	57	1.45E-1	Simul
chr19	45445494	45452820	+	APOC4	APOC4	48	8.83E-2	Simul
chr19	45449242	45452822	+	APOC2	APOC2	46	7.83E-2	Simul
chr19	45457841	45496599	+	CLPTM1	CLPTM1	51	8.31E-2	Simul
chr19	45504687	45541452	+	RELB	RELB	48	6.58E-2	Simul
chr19	45542297	45574214	+	CLASRP	CLASRP	50	8.72E-2	Simul
chr19	45574757	45579846	-	ZNF296	ZNF296	43	4.09E-1	Simul
chr19	45582452	45594782	+	GEMIN7	GEMIN7	46	4.25E-1	Simul
chr19	45582545	45808541	+	MARK4	MARK4	140	7.14E-1	Simul
chr19	45594653	45651335	+	PPP1R37	PPP1R37	61	3.94E-1	Simul
chr19	45653007	45663408	-	NKPD1	NKPD1	51	3.84E-1	Simul
chr19	45666185	45681495	-	TRAPPC6A	TRAPPC6A	49	4.65E-1	Simul
chr19	45682002	45685059	+	BLOC1S3	BLOC1S3	40	4.27E-1	Simul
chr19	45715878	45737469	-	EXOC3L2	EXOC3L2	45	4.94E-1	Simul
chr19	45809671	45826235	-	CKM	CKM	64	4.75E-1	Simul
chr19	45836691	45854778	+	KLC3	KLC3	59	4.78E-1	Simul
chr19	45853094	45874176	-	ERCC2	ERCC2	60	4.94E-1	Simul
chr19	45882891	45909607	-	PPP1R13L	PPP1R13L	53	4.28E-1	Simul
chr19	45909466	45914024	+	CD3EAP	CD3EAP	36	6.04E-1	Simul
chr19	45910590	45982086	-	ERCC1	ERCC1	67	7.68E-1	Simul
chr19	45971252	45978437	+	FOSB	FOSB	44	6.72E-1	Simul
chr19	45988546	46000319	-	RTN2	RTN2	46	6.85E-1	Simul
chr19	45992034	46005768	+	PPM1N	PPM1N	47	6.82E-1	Simul
chr19	46009836	46030241	+	VASP	VASP	58	8.91E-1	Simul
chr19	46030684	46105470	-	OPA3	OPA3	74	9.39E-1	Simul
chr19	46093021	46105466	-	GPR4	GPR4	45	8.64E-1	Simul
chr19	46110251	46148887	-	EML2	EML2	58	8.85E-1	Simul
chr19	46171501	46186982	+	GIPR	GIPR	36	8.03E-1	Simul
chr19	46190711	46195827	-	SNRPD2	SNRPD2	34	8.36E-1	Simul
chr19	46195740	46207247	+	QPCTL	QPCTL	34	8.1E-1	Simul
chr19	46213886	46234162	-	FBXO46	FBXO46	36	2.99E-1	Simul
chr19	46268042	46272484	-	SIX5	SIX5	40	1.83E-1	Simul
chr19	46272974	46285810	-	DMPK	DMPK	54	2.11E-1	Simul
chr19	46286204	46296060	-	DMWD	DMWD	61	2.07E-1	Simul
chr19	46298967	46318577	-	RSPH6A	RSPH6A	73	2.35E-1	Simul
chr19	46318667	46366548	-	SYMPK	SYMPK	81	2.19E-1	Simul
chr19	46367246	46377055	+	FOXA3	FOXA3	66	2.39E-1	Simul
chr19	46386865	46389376	-	IRF2BP1	IRF2BP1	56	2.15E-1	Simul
chr19	46393277	46405862	-	MYPOP	MYPOP	54	2.43E-1	Simul
chr19	46416474	46418036	-	NANOS2	NANOS2	42	2.35E-1	Simul
chr19	46436991	46476804	-	NOVA2	NOVA2	71	3.11E-1	Simul
